url,Registration Year,Insurance,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Engine,Power,Top Speed,Drive Type,Fuel,Seating Capacity,Price,Mileage,Length,Engine Type,Displacement,Max Power,Max Torque,No. of Cylinders,Valves Per Cylinder,Valve Configuration,Fuel Supply System,Turbo Charger,Super Charge,Transmission Type,Gearbox,Petrol Mileage ARAI,Petrol Fuel Tank Capacity,Emission Norm Compliance,Front Suspension,Rear Suspension,Shock Absorbers Type,Steering Type,Steering Column,Steering Gear Type,Turning Radius,Front Brake Type,Rear Brake Type,Acceleration,0-100kmph,Width,Height,Ground Clearance Unladen,Wheel Base,Front Tread,Rear Tread,Kerb Weight,No. of Doors,No. of Airbags,Battery Warranty,Petrol Highway Mileage,Gross Weight,Diesel Mileage ARAI,Diesel Fuel Tank Capacity,Ground Clearance (Laden),Global NCAP Safety Rating,Boot Space,Braking (100-0kmph),0-100Kmph (Tested),Quarter Mile (Tested),City driveability (20-80kmph),Braking (80-0 kmph),Ground Clearance,Alloy Wheel Size Front,Alloy Wheel Size Rear,Diesel Highway Mileage,Quarter Mile,Regenerative Braking,Secondary Fuel Type,Alternate Fuel,Range,Battery Capacity,Charging Time DC,Motor Power,Motor Type,Battery Type,Charging Time (D.C),Charging Port,Charging Options,Acceleration 0-100kmph,Charging Time,Fast Charging,LPG Mileage ARAI,LPG Fuel Tank Capacity,Braking (60-0 kmph),Reported Boot Space,3rd Gear (30-80kmph),4th Gear (40-100kmph),Reported Ground Clearance (Unladen),Charging Time AC,"<a href=""/car-faqs/mg-zs-ev/what-is-the-battery-capacity-of-mg-zs-ev-203.html"" class=""bluelink"" title=""Battery Capacity"">Battery Capacity</a>",Charging Time (A.C),Regenerative Braking Levels,Wireless Charging,Charger Type,Charging Time (15 A Plug Point),Charging Time (7.2 kW AC Fast Charger),Charging Time (50 kW DC Fast Charger),Range - Tested,Emission Control System,CNG Mileage ARAI,CNG Fuel Tank Capacity,Boot Space Rear Seat Folding,Petrol Fuel Tank Capacity (Litres),Petrol Mileage WLTP
https://www.cardekho.com/used-car-details/used-Maruti-xl6-alpha-cars-Bangalore_eeb54b1e-6711-46e1-ba7f-cd2df36e8b45.htm,Sept 2019,Comprehensive,Petrol,6 Seats,"1,21,523 Kms",Bangalore,First Owner,1462 cc,Manual,2019,1462 cc,103.2 bhp,,FWD,Petrol,6.0,₹7.45 Lakh,19.01 kmpl,4445 mm,K15B Smart Hybrid,1462 cc,103.2bhp@6000rpm,138nm@4400rpm,4.0,4.0,,,,,Manual,5-Speed,19.01 kmpl,45 Litres,BS VI,McPherson Strut & Coil Spring,Torsion Beam & Coil Spring,,Power,Tilt,Rack & Pinion,5.2 metres,Ventilated Disc,Leading & Trailing Drum,,,1775 mm,1700 mm,,2740 mm,1590 mm,1570 mm,1180 kg,5.0,,,18 kmpl,1730 kg,,,180mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Hyundai-creta-16-sx-automatic-cars-Bangalore_8b23f7e9-6a0f-4b83-8d55-2109b066e7a8.htm,Jun 2019,Comprehensive,Petrol,5 Seats,"59,050 Kms",Mangalore,Second Owner,1591 cc,Automatic,2019,1591 cc,121.3 bhp,,FWD,Petrol,5.0,₹6.99 Lakh,14.8 kmpl,4270 mm,VTVT Petrol Engine,1591 cc,121.3bhp@6400rpm,151NM@4850rpm,4.0,4.0,DOHC,MPFi,No,No,Automatic,6 Speed,14.8 kmpl,55 Litres,,MacPherson Strut,Coupled Torsion Beam Axle (CTBA) with Coil Spring,Coil Spring,Power,Tilt Steering,Rack & Pinion,5.3 metres,Disc,Drum,,,1780 mm,1665 mm,,2590 mm,,,1300 kg,5.0,,,,,,,190mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Maruti-baleno-12-alpha-cars-Bangalore_58e4065d-7a66-403a-9e62-a08d7579f327.htm,Nov 2018,Third Party,Petrol,5 Seats,"77,435 Kms",Mysore,First Owner,1197 cc,Manual,2018,1197 cc,83.1 bhp,180  kmph,FWD,Petrol,5.0,₹42 Lakh,21.4 kmpl,3995 mm,VVT Petrol Engine,1197 cc,83.1bhp@6000rpm,115Nm@4000rpm,4.0,4.0,DOHC,MPFI,No,No,Manual,5 Speed,21.4 kmpl,37 Litres,,MacPherson Strut,Torsion Beam,,Power,Tilt & Telescopic,Rack & Pinion,4.9 meters,Disc,Drum,12.36 seconds,12.36 seconds,1745 mm,1510 mm,170 mm,2520 mm,1505 mm,1515 mm,890 kg,5.0,,,,1340 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Toyota-innova-crysta-24-gx-8-str-at-cars-Ranga-Reddy_3bc47c26-a816-4b75-9768-a1b5a94613b4.htm,2020,-,Diesel,8 Seats,"40,000 Kms",Ranga reddy,First Owner,2393 cc,Automatic,2020,2393 cc,148 bhp,,RWD,Diesel,8.0,₹3.80 Lakh,,4735 mm,2.4L Diesel Engine,2393 cc,148bhp@3400rpm,360Nm@1400-2600rpm,4.0,4.0,DOHC,CRDi,Yes,,Automatic,6 Speed,,,BS VI,Double Wishbone With Torsion Bar,4-Link with Coil Spring,Coil Spring,Power,Tilt & Telescopic,Rack & Pinion,5.4,Disc,Drum,,,1830 mm,1795 mm,,2750 mm,1540 mm,1540 mm,1875 kg,5.0,3.0,,,2510 kg,12 kmpl,55 Litres,,,,42.51m,14.11s,19.06s @ 116.95kmph,9.30s,26.28m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Toyota-innova-crysta-24-g-mt-bsiv-cars-Muzaffarnagar_ea62a1ea-b57e-4b8b-972f-a5f31e34c8ea.htm,2017,-,Diesel,7 Seats,"60,000 Kms",Dehradun,First Owner,2393 cc,Manual,2017,2393 cc,147.8 bhp,,RWD,Diesel,7.0,₹17 Lakh,,4735 mm,2-GD FTV Engine,2393 cc,147.8bhp@3400rpm,343Nm@1400-2800rpm,4.0,4.0,DOHC,Direct Injection,Yes,No,Manual,5 Speed,,,BS IV,Double Wishbone with Torsion Bar,4 Link,Coil Spring,Power,Tilt & Telescopic,Rack & Pinion,5.4 meters,Disc,Drum,,,1830 mm,1795 mm,178 mm,2750 mm,1540 mm,1540 mm,1805 kg,5.0,,,,2430 kg,13.68 kmpl,55 Litres,178mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mg-hector-plus-sharp-pro-7-str-diesel-2023-2025-cars-Pune_a4fae78b-55d6-40c6-bc22-892606efb556.htm,2024,-,Diesel,7 Seats,"20,000 Kms",Pimpri chinchwad,First Owner,1956 cc,Manual,2024,1956 cc,167.67 bhp,195  kmph,FWD,Diesel,7.0,₹7.60 Lakh,15.58 kmpl,4699 mm,2.0L Turbocharged,1956 cc,167.67bhp@3750rpm,350Nm@1750-2500rpm,4.0,4.0,,,Yes,,Manual,6-Speed,,,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,,Electric,Tilt & Telescopic,,,Disc,Disc,,,1835 mm,1760 mm,,2750 mm,,,,5.0,,,,,15.58 kmpl,60 Litres,,,,,,,,,,18 Inch,18 Inch,,,,,,,,,,,,,,,,,,,,,587 Litres,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-swift-zxi-bsiv-cars-Dantewada_cecc4f79-8b8a-4bbc-8d92-c0d3c13a7250.htm,2016,-,Petrol,5 Seats,"70,000 Kms",Dantewada,First Owner,1197 cc,Manual,2016,1197 cc,81.80 bhp,,,Petrol,5.0,₹12 Lakh,22 kmpl,3840 mm,K Series VVT Engine,1197 cc,81.80bhp@6000rpm,113Nm@4200rpm,4.0,4.0,DOHC,MPFI,No,No,Manual,5,22 kmpl,42 Litres,BS VI,Macpherson Strut,Torsion Beam,,Power,Tilt,,4.8 Meters,Disc,Drum,,,1735 mm,1530 mm,163 mm,2450 mm,1520 mm,1520 mm,870 kg,5.0,,,,1315 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-alto-800-lxi-cars-Murgud_d3fb5df6-e275-462d-9d08-1043f3c8dae2.htm,2020,-,Petrol,5 Seats,"40,000 Kms",MH00,First Owner,796 cc,Manual,2020,796 cc,47.33 bhp,,,Petrol,5.0,,22.05 kmpl,3445 mm,F8D Petrol Engine,796 cc,47.33bhp@6000rpm,69Nm@3500rpm,3.0,4.0,,,,,Manual,5 Speed,22.05 kmpl,35 Litres,BS VI,Mac Pherson Strut,3-Link Rigid Axle,,,Collapsible,,4.6,Disc,Drum,,,1515 mm,1475 mm,,2360 mm,1295 mm,1290 mm,755 kg,5.0,1.0,,24 kmpl,1185 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Tata-altroz-xz-bsvi-cars-Panaji_ed7db227-0ff2-44f5-bcb7-8054504b5944.htm,2020,-,Petrol,5 Seats,"50,000 Kms",Panaji,First Owner,1199 cc,Manual,2020,1199 cc,86.83 bhp,,,Petrol,5.0,,19.33 kmpl,3990 mm,1.2 l Revotron,1199 cc,86.83bhp@6000rpm,113Nm@3300rpm,3.0,4.0,,,No,,Manual,5-Speed,19.33 kmpl,37 Litres,BS VI,Independent MacPherson Dual Path Strut with Coil Spring,Twist Beam with Coil Spring and Shock Absorber,,Electric,Tilt,,5.0,Disc,Drum,,,1755 mm,1523 mm,165 mm,2501 mm,,,1025 kg,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Jeep-compass-20-limited-opt-diesel-bsvi-cars-Bundi_289bd5b7-8ed3-41e8-954c-e0a3605735f3.htm,2022,-,Diesel,5 Seats,"80,000 Kms",Jaipur,Second Owner,1956 cc,Manual,2022,1956 cc,167.67 bhp,,4x2,Diesel,5.0,₹3.25 Lakh,17.1 kmpl,4405 mm,2.0L Multijet Diesel,1956 cc,167.67bhp@3750rpm,350Nm@1750-2500rpm,4.0,4.0,,,Yes,,Manual,6 Speed,,,BS VI,McPherson Strut with Lower Control Arm,Multi Link Suspension with Strut Assembly,,Power,Tilt & Telescopic,Rack & Pinion,,Disc,Disc,,,1818 mm,1640 mm,,2636 mm,,,1640 kg,5.0,,,,,17.1 kmpl,60 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Honda-city-i-vtec-cvt-vx-cars-Vadodara_0a317e0d-fc2c-4446-9c02-2a6676228096.htm,2015,-,Petrol,5 Seats,"80,000 Kms",Vadodara,First Owner,1497 cc,Automatic,2015,1497 cc,117.3 bhp,195  kmph,FWD,Petrol,5.0,₹9.50 Lakh,18 kmpl,4440 mm,i VTEC Engine,1497 cc,117.3bhp@6600rpm,145Nm@4600rpm,4.0,4.0,SOHC,PGM-Fi,No,No,Automatic,5 Speed CVT,18 kmpl,40 Litres,BS IV,MacPherson Strut,Torsion Beam,,Power,Tilt & Collapsible,Rack & Pinion,5.3 meters,Disc,Drum,10 Seconds,10 Seconds,1695 mm,1495 mm,165 mm,2600 mm,1480 mm,1465 mm,1085 kg,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Maruti-baleno-12-cvt-alpha-cars-Bangalore_048857db-e2a3-493d-b1d0-317adf30a7bb.htm,Nov 2018,Third Party,Petrol,5 Seats,"70,115 Kms",Bangalore,Second Owner,1197 cc,Automatic,2018,1197 cc,83.1 bhp,180  kmph,FWD,Petrol,5.0,₹23.75 Lakh,21.4 kmpl,3995 mm,VVT Petrol Engine,1197 cc,83.1bhp@6000rpm,115Nm@4000rpm,4.0,4.0,DOHC,MPFI,No,No,Automatic,CVT,21.4 kmpl,37 Litres,,MacPherson Strut,Torsion Beam,,Power,Tilt & Telescopic,Rack & Pinion,4.9 meters,Disc,Drum,12.36 seconds,12.36 seconds,1745 mm,1510 mm,170 mm,2520 mm,1515 mm,1525 mm,935 kg,5.0,,,,1360 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Ford-ecosport-15-tdci-titanium-bsiv-cars-Bangalore_d237dc48-e061-4c96-a12d-91f1b0632fa6.htm,Apr 2016,Third Party,Diesel,5 Seats,"72,482 Kms",Bangalore,First Owner,1498 cc,Manual,2016,1498 cc,98.59 bhp,182  kmph,FWD,,5.0,₹26.95 Lakh,22.77 kmpl,3999 mm,TDCi Diesel Engine,1498 cc,98.59bhp@3750rpm,205Nm@1750-3250rpm,4.0,2.0,SOHC,Direct Injection,Yes,No,Manual,5 Speed,,,BS IV,Independent MacPherson Strut with coil spring and anti-roll bar,Semi-independent twist beam with twin gas and oil filled shock absorbers,Twin Gas & Oil Filled,Power,Tilt & Telescopic,Rack & Pinion,5.3 meters,Ventilated Disc,Drum,13.5 Seconds,13.5 Seconds,1765 mm,1708 mm,200 mm,2520 mm,1519 mm,1524 mm,1240 kg,5.0,,,,,22.77 kmpl,52 Litres,,,,,,,,,200mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Honda-city-i-vtec-v-cars-Bangalore_3daef16d-0294-458f-9a18-4e6aab795a9c.htm,Jan 2016,Third Party,Petrol,5 Seats,"51,571 Kms",Bangalore,Second Owner,1497 cc,Manual,2015,1497 cc,117.3 bhp,195  kmph,FWD,Petrol,5.0,₹25.25 Lakh,17.4 kmpl,4440 mm,i VTEC Engine,1497 cc,117.3bhp@6600rpm,145Nm@4600rpm,4.0,4.0,SOHC,PGM-Fi,No,No,Manual,5 Speed,17.4 kmpl,40 Litres,BS IV,MacPherson Strut,Torsion Beam,,Power,Tilt & Collapsible,Rack & Pinion,5.3 meters,Disc,Drum,10 Seconds,10 Seconds,1695 mm,1495 mm,165 mm,2600 mm,1480 mm,1465 mm,1049 kg,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Hyundai-grand-i10-12-kappa-sportz-bsiv-cars-Bangalore_9e9978e0-50cf-43ea-90f1-4ed6fbee5074.htm,Oct 2019,Third Party,Petrol,5 Seats,"25,161 Kms",Bangalore,Third Owner,1197 cc,Manual,2019,1197 cc,81.86 bhp,165  kmph,FWD,Petrol,5.0,₹21 Lakh,18.9 kmpl,3765 mm,Kappa VTVT Petrol Engine,1197 cc,81.86bhp@6000rpm,113.75nm@4000rpm,4.0,4.0,DOHC,MPFI,No,No,Manual,5 Speed,18.9 kmpl,43 Litres,,MacPherson Strut,Coupled Torsion Beam Axle,Gas Filled,Power,Tilt,Rack & Pinion,4.8 metres,Disc,Drum,12.9 Seconds,12.9 Seconds,1660 mm,1520 mm,165 mm,2425 mm,1479 mm,1493 mm,1120 kg,5.0,2.0,,22.19 kmpl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Hyundai-i10-sportz-cars-Bangalore_ed7c4131-e62f-41cc-9ec5-d0159965fdd3.htm,Sept 2011,Comprehensive,Petrol,5 Seats,"11,000 Kms",Bangalore,First Owner,1197 cc,Manual,2011,1197 cc,78.9 bhp,,FWD,Petrol,5.0,₹20.75 Lakh,20.36 kmpl,3585 mm,DOHC Kappa2 Engine,1197 cc,78.9bhp@6000rpm,111.8Nm@4000rpm,4.0,4.0,DOHC,MPFI,No,No,Manual,5 Speed,20.36 kmpl,35 Litres,BSIV,McPherson Strut With Coil Spring,Coupled Torsion Beam Axle With Coil Spring,,Power,Tilt & Closable Steering,Rack & Pinion,,Ventilated Disc,Drum,,,1595 mm,1550 mm,165 mm,2380 mm,1400 mm,1385 mm,960 kg,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Honda-amaze-s-petrol-cars-Bangalore_8498e4ad-e121-4a05-b909-970d40f46e7c.htm,Jan 2017,Comprehensive,Petrol,5 Seats,"31,443 Kms",Bangalore,First Owner,1199 cc,Manual,2016,1199 cc,88.76 bhp,,FWD,Petrol,5.0,₹23 Lakh,18.6 kmpl,3995 mm,i-VTEC Petrol Engine,1199 cc,88.76bhp@6000rpm,110Nm@4800rpm,4.0,4.0,SOHC,MPFi,No,No,Manual,5 Speed,18.6 kmpl,35 Litres,BS VI,McPherson Strut Coil Spring,Torsion Beam Coil Spring,Coil Springs,Electric,Tilt & Collapsible,Rack & Pinion,4.7,Disc,Drum,15 Seconds,15 Seconds,1695 mm,1501 mm,,2470 mm,,,917 kg,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Mahindra-xuv500-at-w10-199-mhawk-cars-Bangalore_2fdec55a-51e1-4e03-a530-5577aa043f1b.htm,Jun 2017,Comprehensive,Diesel,7 Seats,"78,236 Kms",Bangalore,First Owner,1997 cc,Automatic,2017,1997 cc,140 bhp,185  kmph,FWD,,7.0,₹22.95 Lakh,16 kmpl,4585 mm,mHawk Diesel Engine,1997 cc,140bhp@3750rpm,320Nm@1600-2800rpm,4.0,4.0,DOHC,Direct Injection,Yes,No,Automatic,6 Speed,,,BS IV,MacPherson Strut,Multi Link,Anti Roll Bar,Power,Tilt & Telescopic,Rack & Pinion,5.6 meters,Disc,Disc,10 Seconds,10 Seconds,1890 mm,1785 mm,200 mm,2700 mm,,,1960 kg,5.0,,,,2510 kg,16 kmpl,70 Litres,,,,,,,,,200mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Kia-sonet-gravity-cars-Bangalore_945a6663-f19f-4832-ab8f-0f36bc5480a1.htm,Jul 2024,Comprehensive,Petrol,5 Seats,"30,000 Kms",Bangalore,First Owner,1197 cc,Manual,2024,1197 cc,81.8 bhp,,FWD,Petrol,5.0,₹26.50 Lakh,18.4 kmpl,3995 mm,Smartstream G1.2,1197 cc,81.8bhp@6000rpm,115Nm@4200rpm,4.0,4.0,,MPi,No,,Manual,5-Speed,18.4 kmpl,45 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,,Electric,Tilt,,,Disc,Drum,,,1790 mm,1642 mm,,2500 mm,,,,5.0,,,,,,,,,385 Litres,,,,,,,16 Inch,16 Inch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Skoda-slavia-10-tsi-style-at-cars-Bangalore_b5d41749-ad0e-49f6-bf4c-d4c0d9dd5e76.htm,Jun 2023,Comprehensive,Petrol,5 Seats,"20,903 Kms",Bangalore,First Owner,999 cc,Automatic,2023,999 cc,113.98 bhp,190 kmph,FWD,Petrol,5.0,₹21 Lakh,19.36 kmpl,4541 mm,1.0 L TSI Petrol,999 cc,113.98bhp@5000-5500rpm,178Nm@1750-4500rpm,3.0,4.0,,Direct Injection,Yes,,Automatic,6 Speed AT,19.36 kmpl,45 Litres,BS VI 2.0,McPherson suspension with lower triangular links and stabiliser bar,Twist Beam Axle,,Electric,Tilt & Telescopic,,,Disc,Drum,,,1752 mm,1507 mm,145 mm,2651 mm,,,1219-1252 kg,4.0,,,,1660 kg,,,,5 Star,521 Litres,,,,,,,16 Inch,16 Inch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-ciaz-zeta-bsiv-cars-Bangalore_bf2b5420-63b8-445e-99eb-bf94e90957fb.htm,Jan 2019,Comprehensive,Petrol,5 Seats,"33,000 Kms",Bangalore,First Owner,1462 cc,Manual,2018,1462 cc,103.25 bhp,,FWD,Petrol,5.0,₹26 Lakh,21.56 kmpl,4490 mm,k15B VVT Engine,1462 cc,103.25bhp@6000rpm,138Nm@4400rpm,4.0,4.0,DOHC,MPFI,No,No,Manual,5 Speed,21.56 kmpl,43 Litres,BS IV,MacPherson Strut,Torsion Beam,,Power,Tilt,Rack & Pinion,5.4 metres,Ventilated Disc,Drum,,,1730 mm,1485 mm,170 mm,2650 mm,,,1025 kg,4.0,2.0,,,1520 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Tata-altroz-xz-diesel-cars-Bangalore_d37f7fb0-6cf7-44bc-8f50-f4346f7cc531.htm,Oct 2022,Comprehensive,Diesel,5 Seats,"33,363 Kms",Bangalore,First Owner,1497 cc,Manual,2022,1497 cc,88.76 bhp,,FWD,Diesel,5.0,₹23 Lakh,23.64 kmpl,3990 mm,1.5L Turbocharged Revotorq,1497 cc,88.76bhp@4000rpm,200Nm@1250-3000rpm,4.0,4.0,,,Yes,,Manual,5-Speed,,,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,,Electric,,,5 m,Disc,Drum,,,1755 mm,1523 mm,165 mm,2501 mm,,,,5.0,,,,,23.64 kmpl,37 Litres,,5 Star,345 Litres,,,,,,,16 Inch,16 Inch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Mahindra-xuv500-at-w10-199-mhawk-cars-Bangalore_2fdec55a-51e1-4e03-a530-5577aa043f1b.htm,Jun 2017,Comprehensive,Diesel,7 Seats,"78,236 Kms",Bangalore,First Owner,1997 cc,Automatic,2017,1997 cc,140 bhp,185  kmph,FWD,,7.0,₹22.95 Lakh,16 kmpl,4585 mm,mHawk Diesel Engine,1997 cc,140bhp@3750rpm,320Nm@1600-2800rpm,4.0,4.0,DOHC,Direct Injection,Yes,No,Automatic,6 Speed,,,BS IV,MacPherson Strut,Multi Link,Anti Roll Bar,Power,Tilt & Telescopic,Rack & Pinion,5.6 meters,Disc,Disc,10 Seconds,10 Seconds,1890 mm,1785 mm,200 mm,2700 mm,,,1960 kg,5.0,,,,2510 kg,16 kmpl,70 Litres,,,,,,,,,200mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Kia-sonet-gravity-cars-Bangalore_945a6663-f19f-4832-ab8f-0f36bc5480a1.htm,Jul 2024,Comprehensive,Petrol,5 Seats,"30,000 Kms",Bangalore,First Owner,1197 cc,Manual,2024,1197 cc,81.8 bhp,,FWD,Petrol,5.0,₹26.50 Lakh,18.4 kmpl,3995 mm,Smartstream G1.2,1197 cc,81.8bhp@6000rpm,115Nm@4200rpm,4.0,4.0,,MPi,No,,Manual,5-Speed,18.4 kmpl,45 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,,Electric,Tilt,,,Disc,Drum,,,1790 mm,1642 mm,,2500 mm,,,,5.0,,,,,,,,,385 Litres,,,,,,,16 Inch,16 Inch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Skoda-slavia-10-tsi-style-at-cars-Bangalore_b5d41749-ad0e-49f6-bf4c-d4c0d9dd5e76.htm,Jun 2023,Comprehensive,Petrol,5 Seats,"20,903 Kms",Bangalore,First Owner,999 cc,Automatic,2023,999 cc,113.98 bhp,190 kmph,FWD,Petrol,5.0,₹21 Lakh,19.36 kmpl,4541 mm,1.0 L TSI Petrol,999 cc,113.98bhp@5000-5500rpm,178Nm@1750-4500rpm,3.0,4.0,,Direct Injection,Yes,,Automatic,6 Speed AT,19.36 kmpl,45 Litres,BS VI 2.0,McPherson suspension with lower triangular links and stabiliser bar,Twist Beam Axle,,Electric,Tilt & Telescopic,,,Disc,Drum,,,1752 mm,1507 mm,145 mm,2651 mm,,,1219-1252 kg,4.0,,,,1660 kg,,,,5 Star,521 Litres,,,,,,,16 Inch,16 Inch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-ciaz-zeta-bsiv-cars-Bangalore_bf2b5420-63b8-445e-99eb-bf94e90957fb.htm,Jan 2019,Comprehensive,Petrol,5 Seats,"33,000 Kms",Bangalore,First Owner,1462 cc,Manual,2018,1462 cc,103.25 bhp,,FWD,Petrol,5.0,₹26 Lakh,21.56 kmpl,4490 mm,k15B VVT Engine,1462 cc,103.25bhp@6000rpm,138Nm@4400rpm,4.0,4.0,DOHC,MPFI,No,No,Manual,5 Speed,21.56 kmpl,43 Litres,BS IV,MacPherson Strut,Torsion Beam,,Power,Tilt,Rack & Pinion,5.4 metres,Ventilated Disc,Drum,,,1730 mm,1485 mm,170 mm,2650 mm,,,1025 kg,4.0,2.0,,,1520 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Tata-altroz-xz-diesel-cars-Bangalore_d37f7fb0-6cf7-44bc-8f50-f4346f7cc531.htm,Oct 2022,Comprehensive,Diesel,5 Seats,"33,363 Kms",Bangalore,First Owner,1497 cc,Manual,2022,1497 cc,88.76 bhp,,FWD,Diesel,5.0,₹27.45 Lakh,23.64 kmpl,3990 mm,1.5L Turbocharged Revotorq,1497 cc,88.76bhp@4000rpm,200Nm@1250-3000rpm,4.0,4.0,,,Yes,,Manual,5-Speed,,,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,,Electric,,,5 m,Disc,Drum,,,1755 mm,1523 mm,165 mm,2501 mm,,,,5.0,,,,,23.64 kmpl,37 Litres,,5 Star,345 Litres,,,,,,,16 Inch,16 Inch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Hyundai-venue-sx-cars-Bangalore_fb43bcb6-e0e3-4957-a29a-d36cb4942196.htm,Jun 2019,Comprehensive,Petrol,5 Seats,"68,550 Kms",Bangalore,Second Owner,1197 cc,Manual,2019,1197 cc,82 bhp,165  kmph,FWD,Petrol,5.0,₹21.75 Lakh,20.36 kmpl,3995 mm,1.2 l Kappa,1197 cc,82bhp@6000rpm,113.8Nm@4000rpm,4.0,4.0,,MPi,No,,Manual,5-Speed,20.36 kmpl,45 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,,Electric,Tilt,,,Disc,Drum,,,1770 mm,1617 mm,,2500 mm,,,,5.0,,,18 kmpl,,,,,4 Star,350 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
