ID,Price,Levy,Manufacturer,Model,year,Category,Leather interior,Engine volume,Mileage,Cylinders,Doors,Wheel,Color,Airbags,Engine Type,Gear box type_Automatic,Gear box type_Manual,Gear box type_Tiptronic,Gear box type_Variator,Drive wheels_FWD,Drive wheels_RWD,Fuel_Diesel,Fuel_Hybrid,Fuel_Hydrogen,Fuel_LPG,Fuel_Petrol,Fuel_Plug-in Hybrid
45656748,13328.0,1399,LEXUS,RX 450,2010,Jeep,1,3.5,311949.0,6.0,04-May,1,Silver,12.0,0,1,0,0,0,1,0,False,True,False,False,False,False
44372593,42024.0,-,AUDI,Allroad,2012,Universal,1,2.0,87000.0,4.0,04-May,1,Black,12.0,1,0,0,1,0,0,0,False,False,False,False,True,False
45809711,9829.0,645,CHEVROLET,Cruze,2011,Sedan,1,1.8,164787.0,4.0,04-May,1,Black,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45740440,8467.0,-,MERCEDES-BENZ,C 240 W 203,2002,Sedan,1,2.6,310000.0,6.0,04-May,1,White,6.0,0,0,0,1,0,0,1,False,False,False,True,False,False
45774313,11290.0,502,HONDA,FIT,2013,Hatchback,1,1.5,170466.0,4.0,04-May,1,Silver,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45781786,4500.0,-,VOLVO,S70,1998,Sedan,0,2.4,113600.0,5.0,04-May,1,Red,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45802268,28391.0,777,HYUNDAI,H1,2014,Minivan,1,2.5,144000.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45732161,38838.0,891,HYUNDAI,Santa FE,2016,Jeep,1,2.0,170133.0,4.0,04-May,1,Black,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45800587,21953.0,-,BMW,X5,2007,Jeep,1,3.0,23000.0,6.0,04-May,1,Grey,4.0,0,0,0,1,0,0,0,False,False,False,False,True,False
45758453,6272.0,-,VAZ,2106,1998,Sedan,0,1.7,10000.0,4.0,04-May,1,White,2.0,0,0,1,0,0,0,1,False,False,False,False,False,False
45731026,26196.0,1024,HYUNDAI,H1,2010,Minivan,1,2.5,45780.0,4.0,04-May,1,Black,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45808972,8643.0,790,DAEWOO,Lacetti,2009,Sedan,1,1.6,83000.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45808755,1882.0,779,VOLKSWAGEN,Jetta,2013,Sedan,1,2.5,184821.0,5.0,04-May,1,White,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45808440,2509.0,751,HYUNDAI,Sonata,2013,Sedan,1,2.4,83013.0,4.0,04-May,1,Grey,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45648011,16308.0,394,TOYOTA,Camry,2014,Sedan,1,2.5,115312.0,4.0,04-May,1,Grey,12.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45648724,16308.0,779,TOYOTA,Camry,2013,Sedan,1,2.5,225510.0,4.0,04-May,1,White,12.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45802822,53154.0,891,HYUNDAI,Santa FE,2016,Jeep,1,2.0,119240.0,4.0,04-May,1,Blue,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45815555,9408.0,-,MERCEDES-BENZ,E 270,2002,Sedan,0,2.7,300000.0,4.0,04-May,1,Silver,4.0,1,0,0,1,0,0,1,True,False,False,False,False,False
44550379,17249.0,562,VOLKSWAGEN,Jetta sport,2015,Sedan,0,1.4,70000.0,4.0,04-May,1,Black,8.0,1,0,0,1,0,1,0,False,False,False,False,True,False
45655679,11447.0,645,LEXUS,CT 200h,2011,Hatchback,1,1.8,83390.0,4.0,04-May,1,Black,12.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45766575,9879.0,1018,MERCEDES-BENZ,E 350,2011,Sedan,1,3.0,273186.0,6.0,04-May,1,White,12.0,0,1,0,0,0,0,1,True,False,False,False,False,False
45654605,13328.0,1055,LEXUS,RX 450,2013,Jeep,1,3.5,361603.0,6.0,04-May,1,Black,12.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45290317,51746.0,1058,LEXUS,RX 350,2012,Jeep,1,3.5,53000.0,6.0,04-May,1,Beige,10.0,0,0,0,1,0,1,0,False,False,False,False,True,False
44731507,16621.0,1018,CHEVROLET,Equinox,2011,Jeep,0,3.0,192000.0,6.0,04-May,1,Black,8.0,0,0,0,1,0,0,0,False,False,False,False,True,False
45789515,20385.0,1054,MERCEDES-BENZ,Sprinter,2009,Microbus,0,2.2,175000.0,4.0,04-May,1,White,2.0,1,0,1,0,0,0,1,True,False,False,False,False,False
44587551,147397.0,-,JAGUAR,F-pace,2017,Jeep,0,2.0,17060.0,1.0,04-May,1,Grey,6.0,0,1,0,0,0,0,0,True,False,False,False,False,False
45782164,7840.0,-,OPEL,Astra,1999,Hatchback,0,1.8,199000.0,4.0,04-May,1,Silver,2.0,0,0,1,0,0,1,0,False,False,False,False,True,False
45801381,12544.0,843,TOYOTA,Prius,2008,Hatchback,0,1.5,246000.0,4.0,04-May,1,Silver,12.0,0,0,0,0,1,1,0,False,True,False,False,False,False
45350122,29793.0,-,MERCEDES-BENZ,CLS 63 AMG,2006,Sedan,1,6.3,94000.0,8.0,04-May,1,Black,12.0,0,0,0,1,0,0,1,False,False,False,False,True,False
45768517,54568.0,1363,LEXUS,GX 460,2012,Jeep,1,4.6,255406.0,8.0,04-May,1,Black,6.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45786791,17405.0,697,HYUNDAI,Elantra,2015,Sedan,0,1.8,96000.0,4.0,04-May,1,Silver,10.0,0,0,0,1,0,1,0,False,False,False,False,True,False
45492889,18817.0,-,HYUNDAI,Elantra,2014,Sedan,1,1.8,129600.0,4.0,04-May,1,Grey,6.0,0,0,0,1,0,1,0,False,False,False,False,True,False
45771082,14113.0,746,TOYOTA,Prius,2009,Sedan,1,1.5,433658.0,4.0,04-May,1,White,12.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45768682,1490.0,586,LEXUS,CT 200h,2012,Hatchback,1,1.8,174106.0,4.0,04-May,1,White,6.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45805851,17249.0,-,BMW,X5,2005,Jeep,1,4.4,117000.0,6.0,04-May,1,Silver,12.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45810018,37959.0,690,HONDA,Civic,2016,Sedan,1,1.5,54631.0,4.0,04-May,1,Black,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
42078213,19444.0,-,MERCEDES-BENZ,Vito,2011,Minivan,1,2.2,176000.0,4.0,04-May,1,Blue,2.0,1,0,1,0,0,0,1,True,False,False,False,False,False
45766286,31047.0,1820,TOYOTA,Tacoma,2019,Sedan,1,3.5,17542.0,6.0,04-May,1,Silver,12.0,0,1,0,0,0,0,1,False,False,False,False,True,False
45744441,10976.0,-,MERCEDES-BENZ,E 220,2005,Sedan,1,2.2,280000.0,4.0,04-May,1,Beige,8.0,1,0,1,0,0,0,1,True,False,False,False,False,False
45803281,10036.0,639,HYUNDAI,Sonata,2014,Sedan,1,2.0,325829.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,False,False,False,True,False,False
45768521,1725.0,1324,TOYOTA,Highlander,2010,Sedan,1,3.3,226198.0,6.0,04-May,1,Green,12.0,0,1,0,0,0,0,0,False,True,False,False,False,False
45010854,6899.0,875,VOLKSWAGEN,UP,2012,Hatchback,0,1.0,47000.0,4.0,02-Mar,0,White,6.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45798284,18776.0,629,HYUNDAI,Elantra,2015,Sedan,1,1.6,51895.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45809740,27679.0,503,TOYOTA,Aqua,2012,Hatchback,1,1.5,69900.0,4.0,04-May,1,Black,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45650413,1490.0,1058,TOYOTA,Highlander,2012,Jeep,1,3.5,363059.0,6.0,04-May,1,White,12.0,0,1,0,0,0,0,0,False,True,False,False,False,False
45768555,12544.0,1750,TOYOTA,Highlander,2008,Sedan,1,3.3,334414.0,6.0,04-May,1,White,12.0,0,1,0,0,0,0,0,False,True,False,False,False,False
45669680,10036.0,1855,HONDA,Step Wagon,2011,Minivan,0,2.0,110000.0,4.0,04-May,0,White,6.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45634943,13485.0,584,VOLKSWAGEN,Jetta,2014,Sedan,1,1.8,69248.0,4.0,04-May,1,Blue,12.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45794374,10349.0,-,TOYOTA,Vitz,2010,Hatchback,0,1.3,146351.0,6.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45773939,4077.0,781,TOYOTA,Camry,2012,Sedan,1,2.5,214098.0,4.0,04-May,1,Silver,12.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45657133,7840.0,-,JAGUAR,S-type,1999,Sedan,1,3.0,1111.0,6.0,04-May,1,Black,5.0,0,0,0,1,0,0,1,False,False,False,False,True,False
45791931,1725.0,640,BMW,328,2013,Sedan,1,2.0,189259.0,4.0,04-May,1,Black,12.0,0,1,0,0,0,0,1,False,False,False,False,True,False
45482091,23521.0,-,PORSCHE,Cayenne,2004,Jeep,1,4.5,265600.0,8.0,04-May,1,Silver,12.0,1,0,0,1,0,0,0,False,False,False,False,True,False
45786756,8154.0,-,BMW,328,2009,Coupe,1,3.0,166000.0,6.0,02-Mar,1,Silver,16.0,0,0,0,1,0,0,1,False,False,False,False,True,False
45771244,30734.0,1053,MERCEDES-BENZ,E 350,2014,Sedan,1,3.5,200179.0,6.0,04-May,1,Black,12.0,0,1,0,0,0,0,0,True,False,False,False,False,False
45769283,32302.0,1604,MERCEDES-BENZ,E 350,2014,Sedan,1,5.5,101424.0,8.0,04-May,1,Grey,12.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45793466,45473.0,694,MERCEDES-BENZ,Vito Extralong,2014,Minivan,1,2.2,173000.0,4.0,04-May,1,Black,6.0,1,0,1,0,0,0,1,True,False,False,False,False,False
45794104,12858.0,574,HONDA,Insight,2010,Hatchback,0,1.3,108000.0,4.0,04-May,1,White,8.0,0,0,0,1,0,1,0,False,True,False,False,False,False
44728812,8467.0,-,NISSAN,Tiida,2005,Sedan,0,1.5,154214.0,4.0,04-May,0,Silver,6.0,0,1,0,0,0,1,0,False,False,False,False,False,False
45762577,4234.0,753,HYUNDAI,Sonata,2012,Sedan,1,2.4,208627.0,4.0,04-May,1,Black,6.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45127243,18189.0,891,HYUNDAI,Elantra,2016,Sedan,0,2.0,53331.0,4.0,04-May,1,Silver,12.0,0,0,0,1,0,1,0,False,False,False,False,True,False
44691315,20385.0,697,VOLKSWAGEN,Passat,2015,Sedan,1,1.8,63523.0,4.0,04-May,1,Black,8.0,1,0,0,1,0,1,0,False,False,False,False,True,False
45800331,5488.0,-,MERCEDES-BENZ,A 190,2001,Sedan,1,1.9,147000.0,4.0,04-May,0,Black,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45813073,14269.0,1399,LEXUS,RX 450,2010,Jeep,1,3.5,186005.0,6.0,04-May,1,Silver,12.0,0,1,0,0,0,0,0,False,True,False,False,False,False
45802276,24932.0,1024,HYUNDAI,H1,2010,Minivan,1,2.5,84669.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45789854,8781.0,-,MERCEDES-BENZ,C 240,2001,Sedan,0,2.6,145000.0,6.0,04-May,0,Silver,8.0,0,0,0,1,0,0,1,False,False,False,False,True,False
45433464,9722.0,1515,FORD,Transit Connect,2005,Goods wagon,0,1.8,1000.0,4.0,02-Mar,1,Silver,4.0,0,0,1,0,0,1,0,True,False,False,False,False,False
45797397,6272.0,790,HYUNDAI,I30,2009,Hatchback,1,1.6,107760.0,4.0,04-May,1,Red,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45646394,43278.0,1646,LEXUS,GX 460,2015,Jeep,1,4.6,188078.0,8.0,04-May,1,Black,6.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45655284,3293.0,639,AUDI,A4,2014,Sedan,1,2.0,123640.0,4.0,04-May,1,Blue,6.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45435622,46258.0,-,AUDI,A4,2016,Sedan,1,2.0,98000.0,4.0,04-May,1,Black,6.0,1,0,0,1,0,1,0,True,False,False,False,False,False
45802902,43049.0,891,HYUNDAI,Santa FE,2016,Jeep,1,2.0,121121.0,4.0,04-May,1,White,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45617744,11917.5,1604,MERCEDES-BENZ,E 350,2014,Sedan,1,5.5,101424.0,8.0,04-May,1,Grey,12.0,0,1,0,0,0,0,0,True,False,False,False,False,False
45696395,8781.0,1268,TOYOTA,Aqua,2012,Sedan,0,1.5,87000.0,4.0,04-May,0,Black,2.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45533359,17562.0,-,VOLKSWAGEN,Jetta,2014,Sedan,1,1.8,109600.0,4.0,04-May,1,Black,6.0,1,0,0,0,1,1,0,False,False,False,False,True,False
45770536,10976.0,-,SUBARU,Outback,2005,Universal,0,2.5,170000.0,4.0,04-May,0,Black,4.0,0,0,0,1,0,0,0,False,False,False,False,True,False
45815771,3607.0,-,VAZ,2106,1986,Sedan,0,1.1,14000.0,4.0,04-May,1,Red,0.0,1,0,1,0,0,0,1,False,False,False,False,False,False
45773735,1176.0,475,FIAT,500,2012,Hatchback,1,1.4,172315.0,4.0,04-May,1,Brown,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45755432,18817.0,1624,MERCEDES-BENZ,E 350,2009,Sedan,1,3.5,208000.0,6.0,04-May,1,Blue,10.0,0,0,0,1,0,0,0,False,False,False,False,True,False
44699295,34497.0,-,MERCEDES-BENZ,E 350,2012,Sedan,1,3.5,18000.0,6.0,04-May,1,Black,12.0,0,0,0,1,0,0,0,False,False,False,False,True,False
40219972,7840.0,-,NISSAN,Note,2008,Hatchback,0,1.5,100000.0,4.0,04-May,0,Silver,4.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45768700,14113.0,746,TOYOTA,Prius,2009,Sedan,1,1.5,433658.0,4.0,04-May,1,White,12.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45809477,42538.0,784,HONDA,FIT,2017,Hatchback,1,1.5,9000.0,4.0,04-May,1,Black,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45794536,7300.0,-,BMW,318,1999,Sedan,0,1.9,257000.0,4.0,04-May,1,Blue,6.0,0,0,1,0,0,0,1,False,False,False,False,True,False
45802794,20764.0,642,HYUNDAI,Santa FE,2012,Jeep,1,2.0,198966.0,4.0,04-May,1,White,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45809093,96263.0,866,FORD,Mustang,2015,Sedan,1,2.3,43770.0,4.0,04-May,1,White,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45804578,21181.0,707,HYUNDAI,Tucson,2011,Jeep,1,2.0,140477.0,4.0,04-May,1,White,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45803931,17092.0,642,HYUNDAI,Tucson,2012,Jeep,1,2.0,51697.0,4.0,04-May,1,Grey,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45729933,25889.0,639,SSANGYONG,REXTON,2014,Jeep,1,2.0,189374.0,4.0,04-May,1,White,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45809125,11481.0,345,TOYOTA,Aqua,2016,Hatchback,1,1.5,90812.0,4.0,04-May,1,Blue,4.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45625539,39201.0,1172,BMW,X6,2011,Jeep,1,3.5,133600.0,6.0,04-May,1,Black,11.0,1,0,0,1,0,0,0,False,False,False,False,True,False
45789804,14113.0,697,VOLKSWAGEN,Jetta,2015,Sedan,1,1.8,78000.0,4.0,04-May,1,White,12.0,1,0,0,1,0,1,0,False,False,False,False,True,False
45799218,5018.0,-,OPEL,Vectra,1998,Sedan,0,1.6,300000.0,4.0,04-May,1,Blue,4.0,0,0,1,0,0,1,0,False,False,False,False,True,False
45794160,12231.0,-,AUDI,A6,2005,Sedan,1,3.2,256000.0,6.0,04-May,1,Silver,8.0,0,0,0,1,0,0,0,False,False,False,False,True,False
45786695,3607.0,-,VOLKSWAGEN,Jetta,1999,Sedan,0,2.0,111111.0,4.0,04-May,1,Black,2.0,0,0,1,0,0,1,0,False,False,False,False,False,False
45750916,18189.0,777,MAZDA,Mazda 6,2014,Sedan,0,2.5,129000.0,4.0,04-May,1,Black,10.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45793944,15837.5,1172,KIA,Sorento,2011,Jeep,0,3.5,122323.0,6.0,04-May,1,Grey,10.0,0,0,0,1,0,0,0,False,False,False,False,True,False
45768995,14113.0,585,TOYOTA,Prius,2013,Sedan,1,1.8,114526.0,4.0,04-May,1,White,12.0,0,1,0,0,0,1,0,False,True,False,False,False,False
44894690,16900.0,531,MINI,Countryman,2012,Jeep,1,1.6,150354.0,4.0,04-May,1,Brown,12.0,1,0,0,1,0,0,0,False,False,False,False,True,False
45810497,4234.0,-,MERCEDES-BENZ,C 200,1994,Sedan,0,2.2,270000.0,4.0,04-May,1,Red,2.0,0,1,0,0,0,0,1,False,False,False,False,True,False
45762267,18189.0,382,CHEVROLET,Volt,2017,Hatchback,1,1.5,81440.0,4.0,04-May,1,Black,6.0,0,1,0,0,0,1,0,False,True,False,False,False,False
44674964,14740.0,11706,MERCEDES-BENZ,E 500 AVG,2005,Sedan,1,5.0,56000.0,12.0,04-May,0,Black,12.0,0,0,0,1,0,0,1,False,False,False,False,True,False
45814305,32929.0,1249,TOYOTA,Camry,2017,Sedan,1,2.5,72000.0,6.0,04-May,1,Black,8.0,0,0,0,1,0,1,0,False,False,False,False,True,False
45788932,12231.0,-,MITSUBISHI,Montero Sport,2002,Coupe,0,3.0,176000.0,6.0,04-May,1,Green,4.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45793576,6272.0,1282,CHEVROLET,Captiva,2007,Jeep,1,2.0,79002.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45517285,9722.0,-,BMW,530 i,2000,Sedan,0,3.0,273000.0,6.0,04-May,1,White,10.0,0,0,0,1,0,0,1,False,False,False,False,True,False
45176457,14113.0,-,HONDA,FIT,2010,Hatchback,0,1.5,166000.0,4.0,04-May,1,Grey,6.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45780821,23912.5,2308,HUMMER,H3,2007,Jeep,0,3.7,185000.0,5.0,04-May,1,Beige,12.0,1,0,0,1,0,0,0,False,False,False,False,True,False
45787296,12544.0,-,NISSAN,Fuga,2005,Sedan,0,3.5,109000.0,6.0,04-May,0,Grey,8.0,0,0,0,1,0,0,1,False,False,False,True,False,False
45809983,18948.0,586,CHEVROLET,Cruze,2012,Sedan,1,1.8,61000.0,4.0,04-May,1,Grey,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45655631,13328.0,1399,LEXUS,RX 450,2010,Jeep,1,3.5,186005.0,6.0,04-May,1,Silver,12.0,0,1,0,0,0,0,0,False,True,False,False,False,False
45793112,6241.0,833,CHEVROLET,Cruze,2010,Sedan,1,2.0,67490.0,4.0,04-May,1,Grey,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45815361,14113.0,-,TOYOTA,Aqua,2013,Hatchback,0,1.5,100000.0,4.0,04-May,0,White,6.0,0,0,0,0,1,1,0,False,True,False,False,False,False
45355880,8154.0,-,SUBARU,Legacy,2003,Sedan,0,2.0,161000.0,4.0,04-May,0,Blue,4.0,0,0,1,0,0,0,0,False,False,False,False,True,False
44740809,13799.0,-,TOYOTA,Aqua,2014,Hatchback,0,1.5,162000.0,4.0,04-May,0,Silver,2.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45816137,13172.0,751,HYUNDAI,Sonata,2013,Sedan,1,2.4,196882.0,4.0,04-May,1,Grey,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45333017,18817.0,502,TOYOTA,Prius C,2013,Sedan,0,1.5,65000.0,4.0,04-May,1,Sky blue,10.0,0,0,0,0,1,1,0,False,False,False,False,True,False
45797003,30784.0,777,HYUNDAI,H1,2014,Minivan,1,2.5,136711.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45815465,2352.0,1273,LEXUS,IS 350,2015,Sedan,1,3.5,80856.0,6.0,04-May,1,Black,12.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45802579,44878.0,639,HYUNDAI,Santa FE,2014,Jeep,1,2.0,70005.0,4.0,04-May,1,White,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45797086,33575.0,777,HYUNDAI,H1,2014,Minivan,1,2.5,150000.0,4.0,04-May,1,Grey,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45765371,1725.0,585,LEXUS,CT 200h,2013,Hatchback,1,1.8,188194.0,4.0,04-May,1,Black,6.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45782046,11666.0,562,VOLKSWAGEN,Jetta SE,2015,Sedan,0,1.4,69505.0,4.0,04-May,1,White,6.0,0,0,0,1,0,1,0,False,False,False,False,True,False
45813182,17880.5,585,HYUNDAI,Elantra,2013,Sedan,1,1.8,142224.0,4.0,04-May,1,Grey,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45695477,45473.0,-,TOYOTA,RAV 4,2016,Jeep,0,2.5,64000.0,4.0,04-May,1,Grey,6.0,0,0,0,1,0,0,0,False,False,False,False,True,False
45794348,2195.0,-,OPEL,Omega,1995,Sedan,0,2.0,150000.0,4.0,04-May,1,Pink,2.0,0,0,1,0,0,0,1,False,False,False,False,False,False
45798046,12777.0,687,HYUNDAI,Elantra,2010,Sedan,1,1.6,83473.0,4.0,04-May,1,Black,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45801964,18817.0,730,HYUNDAI,Elantra,2016,Sedan,1,1.6,32595.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45221191,11917.0,11714,MERCEDES-BENZ,E 500,2003,Sedan,1,5.0,150000.0,12.0,04-May,0,White,12.0,0,0,0,1,0,0,1,False,False,False,False,True,False
45768878,1019.0,831,HYUNDAI,Elantra,2017,Sedan,1,1.6,25635.0,4.0,04-May,1,Black,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45814916,14583.0,779,TOYOTA,Camry,2013,Sedan,1,2.5,131400.0,4.0,04-May,1,Blue,12.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45813952,40456.0,639,MERCEDES-BENZ,CLA 250,2014,Sedan,1,2.0,26802.0,4.0,04-May,1,Grey,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45651711,17249.0,1058,MERCEDES-BENZ,ML 350,2012,Jeep,1,3.5,224118.0,6.0,04-May,1,White,12.0,0,1,0,0,0,0,0,True,False,False,False,False,False
45809205,26701.0,1055,FORD,Taurus,2013,Sedan,1,3.5,110439.0,4.0,04-May,1,Red,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45803603,7527.0,707,HYUNDAI,Sonata,2011,Sedan,1,2.0,45600.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,False,False,False,True,False,False
45609221,4704.0,-,MERCEDES-BENZ,E 200,1995,Sedan,0,2.0,111111.0,4.0,04-May,1,Blue,4.0,0,0,1,0,0,0,1,False,False,False,False,False,False
45508014,37633.0,-,TOYOTA,Prius,2017,Sedan,0,1.8,33000.0,4.0,04-May,1,Blue,8.0,0,0,0,1,0,1,0,False,True,False,False,False,False
45654520,13328.0,1399,LEXUS,RX 450,2010,Jeep,1,3.5,382746.0,6.0,04-May,1,Silver,12.0,0,1,0,0,0,0,0,False,True,False,False,False,False
45803897,24543.0,642,HYUNDAI,Tucson,2012,Jeep,1,2.0,151995.0,4.0,04-May,1,Grey,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45804641,28225.0,777,TOYOTA,RAV 4,2014,Jeep,1,2.5,148326.0,4.0,04-May,1,Grey,6.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45770909,4547.0,1850,MERCEDES-BENZ,E 350,2008,Sedan,1,3.5,494317.0,6.0,04-May,1,Black,12.0,0,1,0,0,0,0,0,True,False,False,False,False,False
44181419,18503.0,-,TOYOTA,Aqua,2013,Hatchback,1,1.5,55000.0,4.0,04-May,0,Black,12.0,1,1,0,0,0,1,0,False,True,False,False,False,False
45727610,20266.0,707,SSANGYONG,Korando,2011,Jeep,1,2.0,128171.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45774146,1176.0,753,KIA,Optima,2012,Sedan,1,2.4,133605.0,4.0,04-May,1,Black,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45646433,43278.0,1514,LEXUS,GX 460,2011,Jeep,1,4.6,160138.0,8.0,04-May,1,White,6.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45789786,7500.0,-,MERCEDES-BENZ,A 170,2000,Sedan,1,1.7,187000.0,4.0,04-May,1,Black,4.0,1,0,1,0,0,1,0,True,False,False,False,False,False
45791959,11200.0,779,TOYOTA,Camry,2013,Sedan,1,2.5,80000.0,4.0,04-May,1,Black,8.0,0,0,0,1,0,1,0,False,False,False,False,True,False
44804673,14269.0,-,TOYOTA,Prius,2010,Hatchback,0,1.8,161000.0,4.0,04-May,0,Silver,9.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45802785,13485.0,836,HYUNDAI,Santa FE,2010,Jeep,1,2.0,43873.0,4.0,04-May,1,Black,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45744802,6899.0,790,DAEWOO,Lacetti,2009,Sedan,1,1.6,50549.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45792495,19444.0,640,FORD,C-MAX,2013,Sedan,1,2.0,101345.0,4.0,04-May,1,Black,12.0,0,0,0,0,1,1,0,False,True,False,False,False,False
45637806,7213.0,-,NISSAN,Note,2005,Hatchback,1,1.3,134000.0,4.0,04-May,0,Green,4.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45786478,16308.0,-,TOYOTA,Prius,2010,Hatchback,0,1.8,162000.0,4.0,04-May,1,Black,12.0,0,0,0,0,1,1,0,False,True,False,False,False,False
45806390,8781.0,431,FORD,Fusion,2016,Sedan,1,2.0,158699.0,4.0,04-May,1,Grey,12.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45793636,6115.0,1282,CHEVROLET,Captiva,2007,Jeep,1,2.0,81458.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45668247,10976.0,1266,TOYOTA,Aqua,2014,Hatchback,0,1.5,37000.0,4.0,04-May,0,Silver,6.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45808819,7213.0,-,SUZUKI,Grand Vitara,2002,Jeep,0,2.0,336000.0,4.0,04-May,1,Black,4.0,0,1,0,0,0,0,1,False,False,False,False,True,False
45768429,1490.0,1360,LEXUS,GX 470,2013,Jeep,1,4.6,154115.0,8.0,04-May,1,Black,6.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45803134,12231.0,1079,HYUNDAI,Sonata,2018,Sedan,1,2.0,316200.0,4.0,04-May,1,Orange,4.0,0,1,0,0,0,1,0,False,False,False,True,False,False
45792899,4000.0,-,FORD,Transit,1991,Microbus,0,2.5,4911.0,4.0,04-May,1,Orange,1.0,0,0,1,0,0,0,1,True,False,False,False,False,False
